ville;code_postal;latitude;longitude;department_name;region
locmaria grand champ;56390;47.759977747;-2.7901775630000003;morbihan;bretagne
loyat;56800;47.992380372;-2.3843075110000003;morbihan;bretagne
mauron;56430;48.082675719;-2.304884581;morbihan;bretagne
meslan;56320;47.987787085;-3.447800409;morbihan;bretagne
meucon;56890;47.723957223;-2.773862267;morbihan;bretagne
mohon;56490;48.063250948;-2.494912872;morbihan;bretagne
molac;56230;47.736036899;-2.439303315;morbihan;bretagne
monterblanc;56250;47.731426364;-2.696314299;morbihan;bretagne
muzillac;56190;47.555026291;-2.473645357;morbihan;bretagne
evellys;56500;47.974816164;-2.870054353;morbihan;bretagne
peaule;56130;47.582874593;-2.335522017;morbihan;bretagne
peillac;56220;47.715286814;-2.218840199;morbihan;bretagne
persquen;56160;48.014984362;-3.218837642;morbihan;bretagne
plaudren;56420;47.779326416;-2.695216598;morbihan;bretagne
plouhinec;56680;47.692459316;-3.23326746;morbihan;bretagne
plumergat;56400;47.727805712;-2.922867803;morbihan;bretagne
val couesnon;35460;48.440079368;-1.46268206;ille-et-vilaine;bretagne
pluvigner;56330;47.782651228;-3.015871696;morbihan;bretagne
val couesnon;35460;48.440079368;-1.46268206;ille-et-vilaine;bretagne
pluvigner;56330;47.782651228;-3.015871696;morbihan;bretagne
arbrissel;35130;47.927055054;-1.294968902;ille-et-vilaine;bretagne
porcaro;56380;47.920002729;-2.193556498;morbihan;bretagne
availles sur seiche;35130;47.95811218;-1.185595694;ille-et-vilaine;bretagne
reminiac;56140;47.863585231;-2.252678361;morbihan;bretagne
baguer morvan;35120;48.504865519;-1.771688804;ille-et-vilaine;bretagne
st congard;56140;47.767927458;-2.328266453;morbihan;bretagne
bain de bretagne;35470;47.830230111;-1.676337044;ille-et-vilaine;bretagne
st gerand croixanvec;56920;48.108887728;-2.886072133;morbihan;bretagne
bleruais;35750;48.115852624;-2.115549866;ille-et-vilaine;bretagne
st gildas de rhuys;56730;47.512372747;-2.832424664;morbihan;bretagne
bourg des comptes;35890;47.92145295;-1.722294839;ille-et-vilaine;bretagne
st jean brevelay;56660;47.831311015;-2.727237193;morbihan;bretagne
breteil;35160;48.13824013;-1.910452531;ille-et-vilaine;bretagne
st perreux;56350;47.672510599;-2.122715049;morbihan;bretagne
brie;35150;47.951364395;-1.550563938;ille-et-vilaine;bretagne
st servant;56120;47.899196576;-2.512037125;morbihan;bretagne
bruz;35170;48.025911899;-1.7485051820000002;ille-et-vilaine;bretagne
sene;56860;47.62209874;-2.725704535;morbihan;bretagne
cardroc;35190;48.284705384;-1.893575864;ille-et-vilaine;bretagne
le sourn;56300;48.038384224;-2.994843126;morbihan;bretagne
la chapelle janson;35133;48.335544395;-1.085407775;ille-et-vilaine;bretagne
taupont;56800;47.962638334;-2.442675343;morbihan;bretagne
la chapelle de brain;35660;47.697573578;-1.93488095;ille-et-vilaine;bretagne
theix noyalo;56450;47.631759109;-2.651784102;morbihan;bretagne
chateaugiron;35410;48.048968229;-1.474638706;ille-et-vilaine;bretagne
treal;56140;47.832862307;-2.229180192;morbihan;bretagne
chateauneuf d ille et vilaine;35430;48.558025261;-1.928494794;ille-et-vilaine;bretagne
ste anne d auray;56400;47.700406765;-2.952858221;morbihan;bretagne
clayes;35590;48.179059235;-1.853756753;ille-et-vilaine;bretagne
dinge;35440;48.346978143;-1.710256954;ille-et-vilaine;bretagne
dol de bretagne;35120;48.53657567;-1.742081591;ille-et-vilaine;bretagne
domagne;35113;48.067437398;-1.406221822;ille-et-vilaine;bretagne
la dominelais;35390;47.763436252;-1.673542957;ille-et-vilaine;bretagne
le ferre;35420;48.486612438;-1.294215701;ille-et-vilaine;bretagne
fougeres;35300;48.352771263;-1.194408883;ille-et-vilaine;bretagne
gahard;35490;48.288216965;-1.527197455;ille-et-vilaine;bretagne
les iffs;35630;48.294147859;-1.866345129;ille-et-vilaine;bretagne
irodouer;35850;48.246246433;-1.950393748;ille-et-vilaine;bretagne
javene;35133;48.317090679;-1.205977158;ille-et-vilaine;bretagne
landavran;35450;48.161005236;-1.284832918;ille-et-vilaine;bretagne
landean;35133;48.413114562;-1.147801862;ille-et-vilaine;bretagne
landujan;35360;48.247669444;-2.008431452;ille-et-vilaine;bretagne
lillemer;35111;48.570817632;-1.854967085;ille-et-vilaine;bretagne
lourmais;35270;48.441496683;-1.732732675;ille-et-vilaine;bretagne
louvigne de bais;35680;48.052348459;-1.338702593;ille-et-vilaine;bretagne
marcille robert;35240;47.958577597;-1.353755924;ille-et-vilaine;bretagne
marpire;35220;48.147043256;-1.3525635;ille-et-vilaine;bretagne
meillac;35270;48.420491151;-1.822575993;ille-et-vilaine;bretagne
miniac morvan;35540;48.52473183;-1.895125004;ille-et-vilaine;bretagne
miniac morvan;35540;48.52473183;-1.895125004;ille-et-vilaine;bretagne
miniac sous becherel;35190;48.281019759;-1.926872339;ille-et-vilaine;bretagne
le minihic sur rance;35870;48.57590288;-2.013128654;ille-et-vilaine;bretagne
mondevert;35370;48.084506649;-1.090383618;ille-et-vilaine;bretagne
les portes du coglais;35460;48.449190246;-1.335649608;ille-et-vilaine;bretagne
les portes du coglais;35460;48.449190246;-1.335649608;ille-et-vilaine;bretagne
montreuil sous perouse;35500;48.151152213;-1.242587848;ille-et-vilaine;bretagne
mouaze;35250;48.218232385;-1.607565691;ille-et-vilaine;bretagne
mousse;35130;47.917523189;-1.279407326;ille-et-vilaine;bretagne
moutiers;35130;47.976029845;-1.205225983;ille-et-vilaine;bretagne
paimpont;35380;48.030311573;-2.173201511;ille-et-vilaine;bretagne
rennes;35000;48.111680407;-1.681868718;ille-et-vilaine;bretagne
rennes;35200;48.111680407;-1.681868718;ille-et-vilaine;bretagne
rimou;35560;48.387738972;-1.5283739660000002;ille-et-vilaine;bretagne
romazy;35490;48.380548984;-1.493199309;ille-et-vilaine;bretagne
roz landrieux;35120;48.54581768;-1.817518809;ille-et-vilaine;bretagne
sains;35610;48.555987628;-1.603981171;ille-et-vilaine;bretagne
st broladre;35120;48.580120857;-1.661164406;ille-et-vilaine;bretagne
st christophe de valains;35140;48.341370822;-1.45143647;ille-et-vilaine;bretagne
st erblon;35230;48.018912087;-1.64259933;ille-et-vilaine;bretagne
st georges de reintembault;35420;48.512984563;-1.235179946;ille-et-vilaine;bretagne
st jouan des guerets;35430;48.603981667;-1.965289672;ille-et-vilaine;bretagne
st malo;35400;48.640048719;-1.980865007;ille-et-vilaine;bretagne
st marc le blanc;35460;48.373397199;-1.397723784;ille-et-vilaine;bretagne
st maugan;35750;48.136724076;-2.102191241;ille-et-vilaine;bretagne
st meloir des ondes;35350;48.638657152;-1.905853545;ille-et-vilaine;bretagne
st onen la chapelle;35290;48.169476446;-2.15567786;ille-et-vilaine;bretagne
st seglin;35330;47.851770916;-2.026009171;ille-et-vilaine;bretagne
st suliac;35430;48.570531765;-1.967277437;ille-et-vilaine;bretagne
st thurial;35310;48.033491506;-1.940538722;ille-et-vilaine;bretagne
sougeal;35610;48.502288489;-1.515062705;ille-et-vilaine;bretagne
talensac;35160;48.091170747;-1.926136806;ille-et-vilaine;bretagne
le theil de bretagne;35240;47.917872147;-1.421841216;ille-et-vilaine;bretagne
tinteniac;35190;48.323509405;-1.829943528;ille-et-vilaine;bretagne
tresboeuf;35320;47.88050423;-1.553518646;ille-et-vilaine;bretagne
la ville es nonais;35430;48.549161799;-1.952303676;ille-et-vilaine;bretagne
vitre;35500;48.114112003;-1.193482325;ille-et-vilaine;bretagne
andel;22400;48.49410569;-2.551043716;côtes-d'armor;bretagne
bourseul;22130;48.467127385;-2.264932118;côtes-d'armor;bretagne
brehand;22510;48.393711631;-2.588788001;côtes-d'armor;bretagne
ile de brehat;22870;48.858114867;-3.003513815;côtes-d'armor;bretagne
broons;22250;48.311312015;-2.240918454;côtes-d'armor;bretagne
bulat pestivien;22160;48.434294258;-3.332709572;côtes-d'armor;bretagne
callac;22160;48.421972056;-3.416489607;côtes-d'armor;bretagne
caulnes;22350;48.302142635;-2.160425566;côtes-d'armor;bretagne
la cheze;22210;48.134140598;-2.662484355;côtes-d'armor;bretagne
coatascorn;22140;48.669567466;-3.255263649;côtes-d'armor;bretagne
coetmieux;22400;48.48660486;-2.5922065080000003;côtes-d'armor;bretagne
le mene;22330;48.282633001;-2.531190072;côtes-d'armor;bretagne
corlay;22320;48.309913353;-3.037663372;côtes-d'armor;bretagne
dinan;22100;48.446122862;-2.051305632;côtes-d'armor;bretagne
ereac;22250;48.274276926;-2.343943083;côtes-d'armor;bretagne
erquy;22430;48.619417039;-2.458382714;côtes-d'armor;bretagne
erquy;22430;48.619417039;-2.458382714;côtes-d'armor;bretagne
gommenec h;22290;48.637393035;-3.04781756;côtes-d'armor;bretagne
graces;22200;48.544781997;-3.182427449;côtes-d'armor;bretagne
henanbihen;22550;48.557983876;-2.381556448;côtes-d'armor;bretagne
henon;22150;48.38674883;-2.683781952;côtes-d'armor;bretagne
kergrist moelou;22110;48.294604205;-3.325603286;côtes-d'armor;bretagne
kermaria sulard;22450;48.773490968;-3.373389455;côtes-d'armor;bretagne
lamballe armor;22400;48.485734593;-2.472990332;côtes-d'armor;bretagne
lamballe armor;22400;48.485734593;-2.472990332;côtes-d'armor;bretagne
lamballe armor;22400;48.485734593;-2.472990332;côtes-d'armor;bretagne
la landec;22980;48.42566669;-2.183105118;côtes-d'armor;bretagne
languedias;22980;48.393034923;-2.205716553;côtes-d'armor;bretagne
bon repos sur blavet;22570;48.223995004;-3.123600422;côtes-d'armor;bretagne
lanrivain;22480;48.359080915;-3.215237264;côtes-d'armor;bretagne
lanrodec;22170;48.499564605;-3.043315239;côtes-d'armor;bretagne
lantic;22410;48.60420815;-2.898801204;côtes-d'armor;bretagne
lanvallay;22100;48.451576812;-2.011490444;côtes-d'armor;bretagne
lanvollon;22290;48.633506703;-2.990158549;côtes-d'armor;bretagne
louargat;22540;48.561117357;-3.340901278;côtes-d'armor;bretagne
magoar;22480;48.401214491;-3.17709856;côtes-d'armor;bretagne
mantallot;22450;48.71048125;-3.292636862;côtes-d'armor;bretagne
matignon;22550;48.6016128;-2.290149818;côtes-d'armor;bretagne
la meaugon;22440;48.504424135;-2.846723287;côtes-d'armor;bretagne
merillac;22230;48.24992974;-2.391040735;côtes-d'armor;bretagne
noyal;22400;48.451110783;-2.463797774;côtes-d'armor;bretagne
pedernec;22540;48.588026489;-3.277099925;côtes-d'armor;bretagne
penguily;22510;48.371268497;-2.494263392;côtes-d'armor;bretagne
perros guirec;22700;48.812104419;-3.466956832;côtes-d'armor;bretagne
pleguien;22290;48.634839291;-2.948372029;côtes-d'armor;bretagne
plemet;22210;48.174589649;-2.597019243;côtes-d'armor;bretagne
plemy;22150;48.33814777;-2.676607262;côtes-d'armor;bretagne
plestin les greves;22310;48.647713454;-3.620177657;côtes-d'armor;bretagne
pleubian;22610;48.842891237;-3.134523886;côtes-d'armor;bretagne
pleudihen sur rance;22690;48.509515077;-1.94126291;côtes-d'armor;bretagne
plevenon;22240;48.656473906;-2.319970446;côtes-d'armor;bretagne
ploeuc l hermitage;22150;48.340743153;-2.795292289;côtes-d'armor;bretagne
plorec sur arguenon;22130;48.463606587;-2.301044567;côtes-d'armor;bretagne
ploubazlanec;22620;48.805320954;-3.04473119;côtes-d'armor;bretagne
ploufragan;22440;48.487289354;-2.808099038;côtes-d'armor;bretagne
ploufragan;22440;48.487289354;-2.808099038;côtes-d'armor;bretagne
plouguiel;22220;48.804944488;-3.244652701;côtes-d'armor;bretagne
pludual;22290;48.666240012;-2.986208201;côtes-d'armor;bretagne
pont melvez;22390;48.474317873;-3.284974982;côtes-d'armor;bretagne
quemperven;22450;48.725723061;-3.336661973;côtes-d'armor;bretagne
rospez;22300;48.735707442;-3.386852444;côtes-d'armor;bretagne
st adrien;22390;48.489391674;-3.132212629;côtes-d'armor;bretagne
st alban;22400;48.554724543;-2.508754851;côtes-d'armor;bretagne
st cast le guildo;22380;48.60362037;-2.248600685;côtes-d'armor;bretagne
st clet;22260;48.66983713;-3.137436531;côtes-d'armor;bretagne
st fiacre;22720;48.45524135;-3.052648675;côtes-d'armor;bretagne
st gilles les bois;22290;48.657131642;-3.090866393;côtes-d'armor;bretagne
st meloir des bois;22980;48.442385045;-2.257028528;côtes-d'armor;bretagne
st michel en greve;22300;48.674343414;-3.55664739;côtes-d'armor;bretagne
st samson sur rance;22100;48.491427043;-2.01862491;côtes-d'armor;bretagne
st vran;22230;48.24330087;-2.4569515600000003;côtes-d'armor;bretagne
st igeaux;22570;48.277397126;-3.114492415;côtes-d'armor;bretagne
tredaniel;22510;48.346521095;-2.60527508;côtes-d'armor;bretagne
trefumel;22630;48.33733239;-2.02393415;côtes-d'armor;bretagne
tregastel;22730;48.817228001;-3.507325469;côtes-d'armor;bretagne
trelevern;22660;48.80139516;-3.369686834;côtes-d'armor;bretagne
tremargat;22110;48.330117497;-3.26716046;côtes-d'armor;bretagne
tremel;22310;48.60491008;-3.617901524;côtes-d'armor;bretagne
treverec;22290;48.659311424;-3.055160991;côtes-d'armor;bretagne
trevou treguignec;22660;48.811886933;-3.34490682;côtes-d'armor;bretagne
trezeny;22450;48.754383331;-3.361108888;côtes-d'armor;bretagne
la vicomte sur rance;22690;48.487850282;-1.983393035;côtes-d'armor;bretagne
vilde guingalan;22980;48.436341144;-2.151586081;côtes-d'armor;bretagne
yffiniac;22120;48.4679349;-2.681727195;côtes-d'armor;bretagne
coeuvres et valsery;2600;49.329787194;3.152923563;aisne;hauts-de-france
conde sur aisne;2370;49.400530504;3.465955945;aisne;hauts-de-france
connigis;2330;49.035370196;3.532531052;aisne;hauts-de-france
contescourt;2680;49.791854866;3.233791958;aisne;hauts-de-france
courboin;2330;48.995891322;3.506548865;aisne;hauts-de-france
courmont;2130;49.138138179;3.575363168;aisne;hauts-de-france
craonne;2160;49.447657128;3.791537043;aisne;hauts-de-france
craonnelle;2160;49.42526418;3.777117905;aisne;hauts-de-france
crecy au mont;2380;49.483942069;3.311819593;aisne;hauts-de-france
cugny;2480;49.704088786;3.154050428;aisne;hauts-de-france
cuirieux;2350;49.683677309;3.819709078;aisne;hauts-de-france
cuiry les chaudardes;2160;49.390211141;3.762800245;aisne;hauts-de-france
cuissy et geny;2160;49.403274141;3.706151451;aisne;hauts-de-france
cuisy en almont;2200;49.420418485;3.248980619;aisne;hauts-de-france
cutry;2600;49.344254743;3.19162619;aisne;hauts-de-france
dagny lambercy;2140;49.769510793;4.0421813;aisne;hauts-de-france
dammard;2470;49.147057007;3.177143676;aisne;hauts-de-france
dampleux;2600;49.242087221;3.144264319;aisne;hauts-de-france
dhuizel;2220;49.360733999;3.614796544;aisne;hauts-de-france
dizy le gros;2340;49.635362571;4.013054719;aisne;hauts-de-france
dolignon;2360;49.73395205;4.087026831;aisne;hauts-de-france
l epine aux bois;2540;48.899192334;3.444361301;aisne;hauts-de-france
etouvelles;2000;49.518671644;3.5823282350000003;aisne;hauts-de-france
etreillers;2590;49.833090026;3.157396093;aisne;hauts-de-france
begard;22140;48.634782583;-3.291535083;côtes-d'armor;bretagne
begard;22140;48.634782583;-3.291535083;côtes-d'armor;bretagne
calanhel;22160;48.440621575;-3.475563201;côtes-d'armor;bretagne
camlez;22450;48.783206246;-3.315401686;côtes-d'armor;bretagne
coatreven;22450;48.763417042;-3.32597473;côtes-d'armor;bretagne
coetlogon;22210;48.132373543;-2.543199062;côtes-d'armor;bretagne
cohiniac;22800;48.451473972;-2.946720821;côtes-d'armor;bretagne
le mene;22330;48.282633001;-2.531190072;côtes-d'armor;bretagne
le mene;22330;48.282633001;-2.531190072;côtes-d'armor;bretagne
evran;22630;48.384911528;-1.980060647;côtes-d'armor;bretagne
gausson;22150;48.293055662;-2.76120763;côtes-d'armor;bretagne
goudelin;22290;48.603446979;-3.022823933;côtes-d'armor;bretagne
guenroc;22350;48.313624089;-2.080708146;côtes-d'armor;bretagne
guitte;22350;48.290858999;-2.102009002;côtes-d'armor;bretagne
henansal;22400;48.537926258;-2.447839535;côtes-d'armor;bretagne
jugon les lacs commune nouvelle;22270;48.406111037;-2.326902171;côtes-d'armor;bretagne
kerien;22480;48.409393401;-3.230681705;côtes-d'armor;bretagne
kerpert;22480;48.389912955;-3.136411171;côtes-d'armor;bretagne
lamballe armor;22400;48.485734593;-2.472990332;côtes-d'armor;bretagne
lamballe armor;22400;48.485734593;-2.472990332;côtes-d'armor;bretagne
lamballe armor;22400;48.485734593;-2.472990332;côtes-d'armor;bretagne
landebia;22130;48.515181456;-2.337313612;côtes-d'armor;bretagne
lanfains;22800;48.36537327;-2.911495111;côtes-d'armor;bretagne
langrolay sur rance;22490;48.553083641;-2.014425393;côtes-d'armor;bretagne
bon repos sur blavet;22570;48.223995004;-3.123600422;côtes-d'armor;bretagne
lanmodez;22610;48.845465393;-3.096558927;côtes-d'armor;bretagne
lannion;22300;48.743719598;-3.46130389;côtes-d'armor;bretagne
lanvallay;22100;48.451576812;-2.011490444;côtes-d'armor;bretagne
laurenan;22230;48.215039749;-2.5190948520000003;côtes-d'armor;bretagne
loscouet sur meu;22230;48.175754545;-2.25109994;côtes-d'armor;bretagne
mael carhaix;22340;48.288071267;-3.410397882;côtes-d'armor;bretagne
guerledan;22530;48.201483257;-2.957966114;côtes-d'armor;bretagne
paimpol;22500;48.773414138;-3.054779415;côtes-d'armor;bretagne
penvenan;22710;48.816972706;-3.301924259;côtes-d'armor;bretagne
penvenan;22710;48.816972706;-3.301924259;côtes-d'armor;bretagne
bransat;3500;46.328953315;3.216966976;allier;auvergne-rhône-alpes
plaine haute;22800;48.443303854;-2.859140189;côtes-d'armor;bretagne
plancoet;22130;48.514601641;-2.21932543;côtes-d'armor;bretagne
frehel;22240;48.634581636;-2.361916102;côtes-d'armor;bretagne
plenee jugon;22640;48.355685105;-2.415212201;côtes-d'armor;bretagne
chassenard;3510;46.44192661;3.973362997;allier;auvergne-rhône-alpes
plesidy;22720;48.441570694;-3.126099759;côtes-d'armor;bretagne
